DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
1965-08-03,5.63,0,15.7,4.0,17.262162162162163,4.0,12.072432432432432,5.6
1965-08-04,11.92,0,0.2,4.0,17.20810810810811,4.0,12.021621621621623,12.5
1965-08-05,17.54,0,0.0,4.0,17.154054054054054,4.0,11.97081081081081,10.7
1965-08-06,12.33,0,2.8,4.0,17.1,4.0,11.92,7.7
1965-08-07,8.63,0,0.2,4.0,17.045945945945945,4.0,11.86918918918919,6.0
1965-08-08,3.58,0,0.0,4.0,16.991891891891893,4.0,11.818378378378378,6.0
1965-08-09,6.54,0,0.2,4.0,16.93783783783784,4.0,11.767567567567568,6.1
1965-08-10,9.75,0,0.0,4.0,16.883783783783784,4.0,11.716756756756757,10.7
1965-08-11,11.08,0,0.0,4.0,16.82972972972973,4.0,11.665945945945946,12.4
1965-08-12,11.17,0,0.0,4.0,16.77567567567568,4.0,11.615135135135136,14.4
1965-08-13,6.5,0,0.0,4.0,16.721621621621622,4.0,11.564324324324325,14.7
1965-08-14,7.12,0,0.2,4.0,16.66756756756757,4.0,11.513513513513514,12.7
1965-08-15,7.21,0,0.0,4.0,16.613513513513514,4.0,11.462702702702703,11.6
1965-08-16,4.21,0,0.0,4.0,16.55945945945946,4.0,11.411891891891893,6.8
1965-08-17,7.87,0,0.0,4.0,16.505405405405405,4.0,11.361081081081082,10.0
1965-08-18,12.67,0,0.0,4.0,16.451351351351352,4.0,11.310270270270271,12.8
1965-08-19,10.96,0,1.4,4.0,16.3972972972973,4.0,11.25945945945946,9.0
1965-08-20,14.17,0,4.6,4.0,16.343243243243244,4.0,11.20864864864865,6.1
1965-08-21,14.88,0,2.2,4.0,16.28918918918919,4.0,11.157837837837839,11.0
1965-08-22,16.83,0,0.8,4.0,16.235135135135135,4.0,11.107027027027028,8.8
1965-08-23,11.87,0,0.5,4.0,16.181081081081082,4.0,11.056216216216217,10.5
1965-08-24,16.42,0,4.7,4.0,16.127027027027026,4.0,11.005405405405407,11.1
1965-08-25,15.71,0,0.4,4.0,16.072972972972973,4.0,10.954594594594596,7.3
1965-08-26,7.79,0,0.6,4.0,16.01891891891892,4.0,10.903783783783783,10.3
1965-08-27,8.58,0,1.3,4.0,15.964864864864866,4.0,10.852972972972974,2.0
1965-08-28,16.92,0,0.0,4.0,15.910810810810812,4.0,10.802162162162162,12.2
1965-08-29,15.25,4,0.0,4.0,15.856756756756758,4.0,10.751351351351353,8.1
1965-08-30,11.87,0,1.8,4.0,15.802702702702703,4.0,10.70054054054054,7.1
1965-08-31,9.87,0,3.0,4.0,15.74864864864865,4.0,10.64972972972973,6.1
1965-09-01,7.75,0,0.0,4.0,15.694594594594594,4.0,10.598918918918919,1.6
1965-09-02,3.29,0,0.0,4.0,15.640540540540542,4.0,10.548108108108108,1.5
1965-09-03,10.63,0,0.8,4.0,15.586486486486487,4.0,10.497297297297298,2.2
1965-09-04,13.54,0,2.0,4.0,15.532432432432433,4.0,10.446486486486487,5.0
1965-09-05,11.29,0,0.5,4.0,15.478378378378379,4.0,10.395675675675676,9.6
1965-09-06,3.96,0,0.2,4.0,15.424324324324324,4.0,10.344864864864865,6.4
1965-09-07,5.33,4,0.0,4.0,15.370270270270272,4.0,10.294054054054055,3.0
1965-09-08,7.29,0,1.4,4.0,15.316216216216217,4.0,10.243243243243244,4.675
1965-09-09,16.33,0,1.4,4.0,15.262162162162163,4.0,10.192432432432433,6.35
1965-09-10,14.21,0,1.0,4.0,15.208108108108108,4.0,10.141621621621622,8.024999999999999
1965-09-11,10.92,0,0.2,4.0,15.154054054054054,4.0,10.090810810810812,9.7
1965-09-12,3.42,0,1.2,4.0,15.100000000000001,4.0,10.040000000000001,7.8
1965-09-13,2.71,0,1.2,4.0,15.045945945945947,4.0,9.98918918918919,10.0
1965-09-14,4.25,0,0.3,4.0,14.991891891891893,4.0,9.93837837837838,3.8
1965-09-15,6.42,0,2.5,4.0,14.937837837837838,4.0,9.887567567567569,13.2
1965-09-16,9.54,0,2.0,4.0,14.883783783783784,4.0,9.836756756756758,7.2
1965-09-17,12.71,0,25.1,4.0,14.829729729729731,4.0,9.785945945945947,6.3
1965-09-18,13.04,0,0.6,4.0,14.775675675675675,4.0,9.735135135135135,7.6
1965-09-19,9.25,4,0.0,4.0,14.721621621621622,4.0,9.684324324324326,0.0
1965-09-20,9.54,0,0.0,4.0,14.667567567567568,4.0,9.633513513513513,8.2
1965-09-21,12.21,4,0.0,4.0,14.613513513513514,4.0,9.582702702702704,6.6
1965-09-22,8.25,4,0.0,4.0,14.559459459459461,4.0,9.531891891891892,12.1
1965-09-23,4.21,0,2.6,4.0,14.505405405405405,4.0,9.481081081081083,7.5
1965-09-24,5.96,0,25.3,4.0,14.451351351351352,4.0,9.43027027027027,2.7
1965-09-25,4.29,4,0.0,4.0,14.397297297297298,4.0,9.379459459459461,10.0
1965-09-26,3.42,0,11.0,4.0,14.343243243243244,4.0,9.328648648648649,9.4
1965-09-27,5.37,0,0.0,4.0,14.289189189189191,4.0,9.277837837837838,0.6
1965-09-28,2.5,0,0.0,4.0,14.235135135135135,4.0,9.227027027027027,-2.0
1965-09-29,11.63,0,0.1,4.0,14.181081081081082,4.0,9.176216216216217,7.7
1965-09-30,15.63,4,0.0,4.0,14.127027027027028,4.0,9.125405405405406,9.8
1965-10-01,8.0,0,11.5,4.0,14.072972972972973,4.0,9.074594594594595,6.2
1965-10-02,4.67,0,1.5,4.0,14.01891891891892,4.0,9.023783783783784,8.7
1965-10-03,9.79,0,4.2,4.0,13.964864864864865,4.0,8.972972972972974,6.6
1965-10-04,6.79,0,1.5,4.0,13.910810810810812,4.0,8.922162162162163,12.3
1965-10-05,2.13,0,0.1,4.0,13.856756756756758,4.0,8.871351351351352,6.5
1965-10-06,0.42,0,2.5,4.0,13.802702702702703,4.0,8.820540540540541,5.1
1965-10-07,4.96,0,0.1,4.0,13.748648648648649,4.0,8.769729729729729,10.5
1965-10-08,10.71,4,0.0,4.0,13.694594594594594,4.0,8.71891891891892,12.7
1965-10-09,11.79,4,0.0,4.0,13.640540540540542,4.0,8.668108108108108,7.8
1965-10-10,9.04,4,0.0,4.0,13.586486486486486,4.0,8.617297297297299,1.6
1965-10-11,4.0,4,0.0,4.0,13.532432432432433,4.0,8.566486486486486,-0.5
1965-10-12,3.0,0,0.0,4.0,13.478378378378379,4.0,8.515675675675677,-1.3
1965-10-13,3.29,4,0.0,4.0,13.424324324324324,4.0,8.464864864864865,8.8
1965-10-14,6.75,0,2.0,4.0,13.370270270270272,4.0,8.414054054054056,2.7
1965-10-15,10.08,4,0.0,4.0,13.316216216216215,4.0,8.363243243243243,1.6
1965-10-16,5.29,4,0.0,4.0,13.262162162162163,4.0,8.312432432432434,0.8
1965-10-17,4.96,0,0.3,4.0,13.208108108108108,4.0,8.261621621621622,1.4
1965-10-18,5.33,0,0.0,4.0,13.154054054054054,4.0,8.210810810810813,8.0
1965-10-19,9.21,0,0.0,4.0,13.100000000000001,4.0,8.16,4.2
1965-10-20,10.46,4,0.0,4.0,13.045945945945945,4.0,8.10918918918919,3.4
1965-10-21,11.87,0,0.0,4.0,12.991891891891893,4.0,8.058378378378379,6.1
1965-10-22,8.96,0,0.0,4.0,12.937837837837838,4.0,8.007567567567568,9.3
1965-10-23,7.87,0,0.0,4.0,12.883783783783784,4.0,7.956756756756757,7.5
1965-10-24,6.83,0,0.0,4.0,12.829729729729731,4.0,7.9059459459459465,-1.6
1965-10-25,7.17,4,0.0,4.0,12.775675675675675,4.0,7.855135135135136,1.8
1965-10-26,6.08,0,0.0,4.0,12.721621621621622,4.0,7.804324324324325,0.5
1965-10-27,17.0,0,1.3,4.0,12.667567567567568,4.0,7.753513513513514,10.1
1965-10-28,20.0,0,0.2,4.0,12.613513513513514,4.0,7.7027027027027035,8.8
1965-10-29,15.12,4,0.0,4.0,12.55945945945946,4.0,7.651891891891893,2.3
1965-10-30,21.62,0,1.8,4.0,12.505405405405405,4.0,7.601081081081082,7.2
1965-10-31,19.21,0,8.5,4.0,12.451351351351352,4.0,7.55027027027027,4.4
1965-11-01,29.17,4,0.0,4.0,12.397297297297298,4.0,7.49945945945946,6.7
1965-11-02,12.04,0,0.0,4.0,12.343243243243244,4.0,7.448648648648649,0.1
1965-11-03,11.42,0,0.3,4.0,12.28918918918919,4.0,7.397837837837838,-3.8
1965-11-04,6.04,0,0.0,4.0,12.235135135135135,4.0,7.3470270270270275,-2.6
1965-11-05,4.83,0,0.0,4.0,12.181081081081082,4.0,7.296216216216217,-1.0
1965-11-06,16.0,0,1.3,4.0,12.127027027027026,4.0,7.245405405405406,-0.5
1965-11-07,11.58,0,5.6,4.0,12.072972972972973,4.0,7.194594594594595,3.8
1965-11-08,9.59,0,1.4,4.0,12.018918918918919,4.0,7.1437837837837845,1.6
1965-11-09,9.38,0,0.9,4.0,11.964864864864865,4.0,7.092972972972974,7.7
1965-11-10,6.96,0,0.0,4.0,11.910810810810812,4.0,7.042162162162163,7.5
1965-11-11,14.83,0,2.3,4.0,11.856756756756756,4.0,6.991351351351351,5.5
1965-11-12,6.75,0,0.7,4.0,11.802702702702703,4.0,6.940540540540541,1.5
1965-11-13,8.5,0,5.6,4.0,11.748648648648649,4.0,6.88972972972973,4.4
1965-11-14,11.63,4,0.0,4.0,11.694594594594594,4.0,6.838918918918919,0.5
1965-11-15,11.34,0,11.2,4.0,11.640540540540542,4.0,6.7881081081081085,-6.6
1965-11-16,27.58,0,52.2,4.0,11.586486486486486,4.0,6.737297297297298,0.0
1965-11-17,25.33,0,25.6,4.0,11.532432432432433,4.0,6.686486486486487,0.0
1965-11-18,15.92,0,19.1,4.0,11.478378378378379,4.0,6.635675675675676,4.0
1965-11-19,9.75,0,2.0,4.0,11.424324324324324,4.0,6.5848648648648656,5.4
1965-11-20,15.75,0,9.0,4.0,11.370270270270272,4.0,6.534054054054055,3.3
1965-11-21,10.75,0,5.3,4.0,11.316216216216215,4.0,6.483243243243244,-0.1
1965-11-22,10.67,4,0.0,4.0,11.262162162162163,4.0,6.432432432432433,-6.5
1965-11-23,20.0,0,5.8,4.0,11.208108108108108,4.0,6.381621621621622,-4.4
1965-11-24,7.46,0,28.0,4.0,11.154054054054054,4.0,6.330810810810811,-3.4
1965-11-25,13.75,0,7.0,4.0,11.1,4.0,6.28,3.3
1965-11-26,9.33,0,6.1,4.0,11.045945945945945,4.0,6.2291891891891895,-4.4
1965-11-27,16.33,0,0.1,4.0,10.991891891891893,4.0,6.178378378378379,-1.0
1965-11-28,9.5,0,2.9,4.0,10.937837837837838,4.0,6.127567567567568,-3.2
1965-11-29,20.33,0,0.2,4.0,10.883783783783784,4.0,6.076756756756757,-1.0
1965-11-30,19.38,0,0.0,4.0,10.82972972972973,4.0,6.025945945945947,-3.3
1965-12-01,9.96,0,4.5,4.0,10.775675675675675,4.0,5.975135135135136,-6.5
1965-12-02,19.25,0,2.6,4.0,10.72162162162162,4.0,5.924324324324325,2.2
1965-12-03,15.96,0,0.6,4.0,10.667567567567568,4.0,5.873513513513514,0.8
1965-12-04,6.46,0,3.5,4.0,10.613513513513514,4.0,5.822702702702704,-3.8
1965-12-05,15.63,0,1.7,4.0,10.55945945945946,4.0,5.771891891891892,0.1
1965-12-06,18.63,0,0.1,4.0,10.505405405405405,4.0,5.721081081081081,-1.1
1965-12-07,11.0,0,1.8,4.0,10.45135135135135,4.0,5.6702702702702705,-2.2
1965-12-08,13.46,0,9.2,4.0,10.397297297297298,4.0,5.61945945945946,-1.2
1965-12-09,24.0,0,5.2,4.0,10.343243243243244,4.0,5.568648648648649,5.0
1965-12-10,14.29,0,1.0,4.0,10.28918918918919,4.0,5.517837837837838,1.1
1965-12-11,11.54,0,4.2,4.0,10.235135135135135,4.0,5.467027027027028,-0.7
1965-12-12,8.92,0,13.0,4.0,10.18108108108108,4.0,5.416216216216217,-0.5
1965-12-13,14.29,0,0.8,4.0,10.127027027027026,4.0,5.365405405405406,2.2
1965-12-14,11.63,0,2.1,4.0,10.072972972972973,4.0,5.314594594594595,-2.7
1965-12-15,8.54,0,0.0,4.0,10.018918918918919,4.0,5.263783783783785,7.4
1965-12-16,8.21,0,3.7,4.0,9.964864864864865,4.0,5.212972972972974,-1.5
1965-12-17,17.92,0,0.8,4.0,9.91081081081081,4.0,5.162162162162163,-1.6
1965-12-18,7.5,0,0.8,4.0,9.856756756756756,4.0,5.111351351351352,2.1
1965-12-19,11.71,4,0.0,4.0,9.802702702702703,4.0,5.060540540540542,0.5
1965-12-20,8.96,0,0.1,4.0,9.748648648648649,4.0,5.009729729729731,-5.5
1965-12-21,9.42,0,0.1,4.0,9.694594594594594,4.0,4.95891891891892,-5.7
1965-12-22,9.38,0,4.3,4.0,9.64054054054054,4.0,4.908108108108108,2.7
1965-12-23,11.04,0,1.0,4.0,9.586486486486486,4.0,4.857297297297297,2.2
1965-12-24,7.12,0,1.6,4.0,9.532432432432431,4.0,4.806486486486486,3.7
1965-12-25,7.38,4,0.0,4.0,9.478378378378379,4.0,4.7556756756756755,0.0
1965-12-26,5.79,0,0.3,4.0,9.424324324324324,4.0,4.704864864864865,-7.7
1965-12-27,6.38,0,0.3,4.0,9.37027027027027,4.0,4.654054054054054,-8.3
1965-12-28,6.58,0,1.0,4.0,9.316216216216215,4.0,4.603243243243243,-2.4
1965-12-29,12.5,0,1.4,4.0,9.262162162162161,4.0,4.552432432432433,-2.8
1965-12-30,17.41,0,1.7,4.0,9.208108108108108,4.0,4.501621621621622,0.1
1965-12-31,9.59,0,6.4,4.0,9.154054054054054,4.0,4.450810810810811,2.2
1966-01-01,21.79,0,0.8,0.0,9.1,0.0,4.4,2.0
1966-01-02,17.46,0,0.6,0.0,8.9,0.0,4.6,0.6
1966-01-03,7.83,0,0.9,0.0,7.2,0.0,1.2,-1.8
1966-01-04,15.46,0,5.1,0.0,12.8,1.0,-0.9,-3.9
1966-01-05,12.83,0,2.8,0.0,12.8,0.0,6.1,7.1
1966-01-06,10.96,0,1.6,0.0,12.9,0.0,7.9,3.9
1966-01-07,10.5,0,0.0,0.0,12.1,0.0,8.9,8.3
1966-01-08,12.5,0,0.0,0.0,11.1,0.0,7.0,6.1
1966-01-09,13.37,0,2.3,0.0,9.4,0.0,6.3,2.8
1966-01-10,19.21,0,27.8,0.0,7.4,0.0,4.6,3.9
1966-01-11,19.55,0,0.0,0.0,6.0,0.0,1.7,-1.3
1966-01-12,16.46,0,0.0,0.0,4.4,0.0,1.7,1.7
1966-01-13,12.29,0,0.0,0.0,3.9,0.0,2.8,1.0
1966-01-14,10.83,4,0.0,0.0,3.7,0.0,2.6,-2.1
1966-01-15,6.29,4,0.0,0.0,2.0,1.0,-2.0,-4.9
1966-01-16,4.71,0,3.5,0.0,1.9,1.0,-2.0,-1.1
1966-01-17,2.79,0,1.8,0.0,3.7,1.0,-1.1,-4.1
1966-01-18,8.5,4,0.0,0.0,3.3,0.0,0.0,-0.4
1966-01-19,14.33,4,0.0,0.0,3.1,1.0,-0.6,-1.7
1966-01-20,12.33,0,0.0,0.0,3.0,1.0,-0.4,0.0
1966-01-21,4.75,0,0.0,0.0,4.6,0.0,1.2,0.0
1966-01-22,8.54,0,0.3,0.0,5.1,0.0,1.7,0.0
1966-01-23,1.13,0,0.5,0.0,6.0,0.0,3.3,0.0
1966-01-24,8.08,0,13.0,0.0,6.7,0.0,2.8,0.0
1966-01-25,20.46,0,13.9,0.0,8.3,0.0,5.2,4.3
1966-01-26,19.08,0,7.4,0.0,8.7,0.0,5.9,5.8
1966-01-27,12.25,0,11.8,0.0,12.3,0.0,6.8,6.7
1966-01-28,17.46,0,0.2,0.0,13.3,0.0,6.7,5.9
1966-01-29,16.79,0,1.0,0.0,13.0,0.0,9.4,8.6
1966-01-30,14.33,4,0.0,0.0,11.1,0.0,7.0,3.7
1966-01-31,3.79,0,0.1,0.0,9.2,1.0,-0.7,-3.3
1966-02-01,13.75,0,2.8,0.0,10.6,0.0,5.0,0.6
1966-02-02,13.54,4,0.0,0.0,11.6,0.0,6.1,4.1
1966-02-03,10.96,0,4.3,0.0,13.8,0.0,6.7,0.4
1966-02-04,10.96,0,1.0,0.0,13.4,0.0,9.4,8.7
1966-02-05,19.33,0,2.9,0.0,12.0,0.0,8.8,6.2
1966-02-06,10.63,0,0.2,0.0,14.0,0.0,6.8,1.6
1966-02-07,8.04,0,8.8,0.0,9.6,0.0,6.1,3.2
1966-02-08,4.58,0,4.9,0.0,8.9,0.0,6.7,6.0
1966-02-09,6.13,0,1.6,0.0,7.3,0.0,4.9,3.9
1966-02-10,13.29,0,0.0,0.0,4.7,0.0,2.8,2.8
1966-02-11,11.42,0,2.9,0.0,4.6,0.0,2.4,1.7
1966-02-12,12.67,0,0.6,2.0,4.8,0.0,1.8,1.5499999999999998
1966-02-13,11.63,0,0.2,0.0,4.4,0.0,1.7,1.4
1966-02-14,12.42,0,6.7,0.0,6.4,0.0,1.1,-0.6
1966-02-15,16.46,0,16.8,0.0,5.7,0.0,0.6,-0.8
1966-02-16,10.96,4,0.0,0.0,6.0,0.0,2.4,0.6
1966-02-17,13.7,0,4.4,0.0,5.3,0.0,1.9,-0.7
1966-02-18,13.59,0,17.0,0.0,7.0,0.0,2.1,-0.8
1966-02-19,10.04,0,1.6,0.0,11.8,0.0,3.7,2.9
1966-02-20,11.92,0,1.4,0.0,11.7,0.0,6.0,4.8
1966-02-21,8.71,0,9.3,0.0,10.0,0.0,5.1,-0.6
1966-02-22,13.59,0,7.4,0.0,8.9,0.0,5.6,5.0
1966-02-23,17.79,0,0.7,0.0,10.6,0.0,2.3,-0.6
1966-02-24,12.0,0,2.9,0.0,12.8,0.0,1.7,-2.8
1966-02-25,21.84,0,1.5,0.0,12.8,0.0,6.0,0.9
1966-02-26,22.95,0,0.6,0.0,11.4,0.0,7.1,4.0
1966-02-27,23.63,0,0.1,0.0,14.3,0.0,3.9,1.4
1966-02-28,14.79,0,1.9,0.0,10.6,0.0,6.0,5.6
1966-03-01,9.38,0,2.7,0.0,12.2,0.0,4.6,1.1
1966-03-02,13.92,0,3.3,0.0,14.0,0.0,5.4,5.4
1966-03-03,10.46,0,0.3,0.0,12.7,0.0,5.9,1.0
1966-03-04,9.71,0,0.0,0.0,12.0,0.0,2.8,-0.6
1966-03-05,10.29,0,0.0,0.0,13.8,0.0,5.1,2.05
1966-03-06,12.17,0,0.0,0.0,12.8,0.0,8.2,4.7
1966-03-07,16.04,0,0.2,0.0,12.3,0.0,8.2,5.1
1966-03-08,9.04,0,0.1,0.0,10.6,0.0,5.8,2.0
1966-03-09,16.13,0,0.0,0.0,10.8,0.0,1.8,-1.1
1966-03-10,22.29,0,0.4,0.0,12.7,0.0,4.4,0.0
1966-03-11,20.62,0,2.1,0.0,10.1,0.0,3.3,1.1
1966-03-12,11.25,0,0.3,0.0,11.1,0.0,1.8,-0.4
1966-03-13,11.21,4,0.0,0.0,13.9,0.0,5.9,3.1
1966-03-14,8.63,0,0.0,0.0,13.1,0.0,4.4,2.2
1966-03-15,8.21,0,0.0,0.0,11.2,0.0,6.1,5.0
1966-03-16,6.87,0,0.0,0.0,11.1,0.0,6.7,6.1
1966-03-17,14.83,0,1.8,0.0,12.1,0.0,6.7,5.6
1966-03-18,7.21,4,0.0,0.0,13.1,1.0,-0.6,-5.0
1966-03-19,5.25,4,0.0,0.0,15.3,1.0,-2.8,-7.0
1966-03-20,8.87,0,0.2,0.0,10.4,1.0,-0.3,-5.0
1966-03-21,9.96,0,0.2,0.0,11.4,0.0,6.7,5.9
1966-03-22,13.17,0,0.2,0.0,11.3,0.0,4.0,1.9
1966-03-23,20.54,0,0.0,0.0,10.0,0.0,5.0,4.9
1966-03-24,20.83,0,1.3,0.0,8.4,0.0,0.4,-1.3
1966-03-25,10.92,0,1.7,0.0,9.8,1.0,-2.3,-4.4
1966-03-26,21.29,0,5.8,0.0,12.2,0.0,0.6,-1.35
1966-03-27,28.62,0,5.4,0.0,12.0,0.0,2.4,1.7
1966-03-28,14.54,0,0.2,0.0,11.3,0.0,0.0,-0.6
1966-03-29,10.92,0,0.0,0.0,10.6,0.0,3.9,-3.7
1966-03-30,13.59,0,0.2,0.0,11.6,2.0,5.5,0.1
1966-03-31,12.08,0,10.2,0.0,11.6,0.0,6.1,3.0
1966-04-01,14.42,0,17.5,0.0,10.8,0.0,3.6,1.8
1966-04-02,11.25,0,0.0,0.0,10.8,1.0,-1.1,-2.9
1966-04-03,10.58,4,0.0,0.0,10.0,1.0,-1.9,-8.7
1966-04-04,21.25,0,17.4,0.0,8.2,0.0,3.3,1.7
1966-04-05,17.37,0,5.7,0.0,10.3,0.0,3.9,3.1
1966-04-06,4.88,0,0.0,0.0,12.2,0.0,3.3,3.1
1966-04-07,9.33,4,0.0,0.0,11.1,0.0,6.7,6.1
1966-04-08,11.42,0,18.1,0.0,11.0,0.0,7.2,6.7
1966-04-09,18.63,0,6.0,0.0,12.6,0.0,7.8,7.2
1966-04-10,10.41,0,1.3,0.0,12.9,0.0,6.1,0.6
1966-04-11,14.21,0,0.2,0.0,10.2,0.0,7.1,4.0
1966-04-12,17.71,0,0.0,0.0,7.8,0.0,5.7,4.4
1966-04-13,24.71,0,0.0,0.0,5.6,0.0,3.3,3.0
1966-04-14,21.79,0,5.9,0.0,4.0,0.0,2.2,0.8
1966-04-15,20.62,0,19.0,0.0,5.1,0.0,1.6,0.2
1966-04-16,10.41,0,13.3,0.0,5.9,0.0,1.6,0.3
1966-04-17,10.71,0,1.3,0.0,6.1,0.0,4.2,3.6
1966-04-18,16.66,0,3.7,0.0,6.1,0.0,4.2,3.1
1966-04-19,11.71,0,9.9,0.0,7.1,0.0,4.3,3.3
1966-04-20,11.96,0,0.2,0.0,12.8,0.0,0.4,-2.7
1966-04-21,7.87,0,8.1,2.0,13.5,0.0,1.2,-2.9
1966-04-22,15.29,0,0.8,0.0,18.1,0.0,8.0,7.3
1966-04-23,12.96,0,5.2,0.0,15.6,0.0,8.8,7.2
1966-04-24,11.08,0,0.2,0.0,14.9,0.0,5.6,2.3
1966-04-25,9.21,4,0.0,0.0,15.3,0.0,5.4,1.7
1966-04-26,13.75,0,0.1,0.0,12.9,0.0,9.6,6.2
1966-04-27,20.88,0,0.1,0.0,14.2,0.0,9.9,6.7
1966-04-28,13.54,4,0.0,0.0,14.2,0.0,6.7,3.4
1966-04-29,13.29,4,0.0,0.0,18.1,0.0,10.1,6.7
1966-04-30,4.75,4,0.0,0.0,18.9,0.0,3.8,-0.6
1966-05-01,4.54,4,0.0,0.0,18.92096774193548,0.0,3.929032258064516,-0.4451612903225806
1966-05-02,1.96,0,0.5,0.0,18.941935483870967,0.0,4.058064516129032,-0.29032258064516125
1966-05-03,7.38,0,0.2,0.0,18.96290322580645,0.0,4.187096774193548,-0.1354838709677419
1966-05-04,15.34,0,0.9,0.0,18.983870967741932,0.0,4.316129032258065,0.01935483870967747
1966-05-05,11.34,0,2.5,0.0,19.00483870967742,0.0,4.445161290322581,0.17419354838709677
1966-05-06,16.0,0,1.1,0.0,19.0258064516129,0.0,4.574193548387097,0.3290322580645162
1966-05-07,9.38,0,4.4,0.0,19.046774193548387,0.0,4.703225806451613,0.4838709677419356
1966-05-08,5.96,0,0.3,0.0,19.06774193548387,0.0,4.832258064516129,0.6387096774193549
1966-05-09,12.62,0,0.0,0.0,19.088709677419352,0.0,4.961290322580645,0.7935483870967742
1966-05-10,10.5,0,1.1,0.0,19.10967741935484,0.0,5.090322580645161,0.9483870967741935
1966-05-11,6.34,0,2.5,0.0,19.13064516129032,0.0,5.219354838709677,1.1032258064516132
1966-05-12,5.79,0,0.0,0.0,19.151612903225804,0.0,5.348387096774193,1.2580645161290325
1966-05-13,11.54,0,0.5,0.0,19.17258064516129,0.0,5.477419354838709,1.4129032258064518
1966-05-14,11.79,0,5.3,0.0,19.193548387096772,0.0,5.606451612903226,1.567741935483871
1966-05-15,6.25,0,0.0,0.0,19.21451612903226,0.0,5.735483870967742,1.7225806451612904
1966-05-16,6.75,0,5.8,0.0,19.23548387096774,0.0,5.864516129032258,1.8774193548387097
1966-05-17,9.87,0,0.2,0.0,19.256451612903223,0.0,5.993548387096774,2.032258064516129
1966-05-18,9.17,0,0.2,0.0,19.27741935483871,0.0,6.12258064516129,2.1870967741935483
1966-05-19,12.0,0,1.5,0.0,19.298387096774192,0.0,6.251612903225807,2.3419354838709676
1966-05-20,9.25,0,0.8,0.0,19.319354838709675,0.0,6.380645161290323,2.496774193548387
1966-05-21,15.96,0,0.6,0.0,19.34032258064516,0.0,6.509677419354839,2.6516129032258067
1966-05-22,24.41,0,4.1,0.0,19.361290322580643,0.0,6.638709677419355,2.806451612903226
1966-05-23,15.04,0,0.6,0.0,19.38225806451613,0.0,6.767741935483871,2.9612903225806453
1966-05-24,10.75,1,4.0,0.0,19.403225806451612,0.0,6.896774193548387,3.1161290322580646
1966-05-25,14.96,4,0.0,0.0,19.424193548387095,0.0,7.025806451612903,3.270967741935484
1966-05-26,11.38,4,0.0,0.0,19.44516129032258,0.0,7.154838709677419,3.4258064516129036
1966-05-27,8.17,0,0.0,0.0,19.466129032258063,0.0,7.283870967741935,3.5806451612903225
1966-05-28,6.54,0,0.0,0.0,19.487096774193546,0.0,7.412903225806451,3.7354838709677423
1966-05-29,5.66,0,0.0,0.0,19.508064516129032,0.0,7.541935483870967,3.890322580645161
1966-05-30,2.62,0,0.0,0.0,19.529032258064515,0.0,7.670967741935484,4.045161290322581
1966-05-31,0.83,0,0.0,0.0,19.549999999999997,0.0,7.8,4.2
1966-06-01,4.54,0,0.0,0.0,19.570967741935483,0.0,7.929032258064516,4.35483870967742
1966-06-02,4.79,0,0.0,0.0,19.591935483870966,0.0,8.058064516129033,4.50967741935484
1966-06-03,8.58,0,0.2,0.0,19.612903225806452,0.0,8.187096774193549,4.6645161290322585
1966-06-04,16.54,0,1.2,0.0,19.633870967741935,0.0,8.316129032258065,4.819354838709678
1966-06-05,10.41,0,0.7,0.0,19.654838709677417,0.0,8.44516129032258,4.974193548387097
1966-06-06,5.33,0,2.0,0.0,19.675806451612903,0.0,8.574193548387097,5.129032258064517
1966-06-07,2.5,0,0.0,0.0,19.696774193548386,0.0,8.703225806451613,5.283870967741936
1966-06-08,5.04,0,2.6,0.0,19.71774193548387,0.0,8.832258064516129,5.4387096774193555
1966-06-09,7.96,0,44.9,0.0,19.738709677419354,0.0,8.961290322580645,5.593548387096774
1966-06-10,12.08,0,1.0,0.0,19.759677419354837,0.0,9.09032258064516,5.748387096774194
1966-06-11,7.04,0,8.1,0.0,19.780645161290323,0.0,9.219354838709677,5.903225806451614
1966-06-12,2.5,0,2.8,0.0,19.801612903225806,0.0,9.348387096774193,6.058064516129033
1966-06-13,2.29,0,7.6,0.0,19.82258064516129,0.0,9.477419354838709,6.2129032258064525
1966-06-14,5.17,0,0.7,0.0,19.843548387096774,0.0,9.606451612903225,6.367741935483871
1966-06-15,8.67,0,0.8,0.0,19.864516129032257,0.0,9.735483870967741,6.522580645161291
1966-06-16,10.34,0,0.6,0.0,19.88548387096774,0.0,9.864516129032257,6.67741935483871
1966-06-17,8.63,0,2.1,0.0,19.906451612903226,0.0,9.993548387096773,6.83225806451613
1966-06-18,5.58,0,0.9,0.0,19.927419354838708,0.0,10.122580645161289,6.9870967741935495
1966-06-19,6.34,0,23.1,0.0,19.948387096774194,0.0,10.251612903225805,7.141935483870968
1966-06-20,4.21,0,6.9,0.0,19.969354838709677,0.0,10.380645161290321,7.296774193548388
1966-06-21,4.71,0,0.0,0.0,19.99032258064516,0.0,10.509677419354837,7.451612903225808
1966-06-22,3.63,0,2.2,0.0,20.011290322580646,0.0,10.638709677419355,7.606451612903227
