DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
1964-09-06,8.58,0,0.0,0.0,18.3,0.0,11.0,9.1
1964-09-07,10.37,0,0.2,0.0,20.3,0.0,9.4,7.3
1964-09-08,12.33,0,0.0,0.0,18.9,0.0,12.6,8.966817059387736
1964-09-09,13.29,0,0.8,0.0,20.1,0.0,13.9,12.8
1964-09-10,14.58,0,0.1,0.0,21.8,0.0,16.7,15.6
1964-09-11,10.75,0,0.0,0.0,19.0,0.0,14.4,13.9
1964-09-12,4.5,0,0.0,0.0,15.7,0.0,5.9,2.2
1964-09-13,9.17,0,0.4,0.0,19.4,0.0,8.6,5.0
1964-09-14,9.42,0,3.6,0.0,19.6,0.0,14.4,14.0
1964-09-15,10.13,0,17.3,0.0,17.8,0.0,10.9,7.8
1964-09-16,8.08,0,0.6,0.0,15.6,0.0,10.8,8.7
1964-09-17,9.29,0,0.9,0.0,15.2,0.0,7.2,4.6
1964-09-18,10.75,0,1.9,0.0,17.2,0.0,7.8,5.1
1964-09-19,15.12,0,0.0,0.0,16.1,0.0,8.6,6.4
1964-09-20,10.17,0,0.4,0.0,14.7,0.0,5.9,4.1
1964-09-21,8.33,0,3.5,0.0,16.9,0.0,3.3,-0.2
1964-09-22,14.21,0,0.0,0.0,18.4,0.0,8.4,5.6374618381131905
1964-09-23,6.83,0,2.0,0.0,20.6,0.0,10.7,6.4
1964-09-24,15.04,0,1.4,0.0,17.7,0.0,12.9,7.9
1964-09-25,10.58,0,1.4,0.0,18.4,0.0,12.8,8.8
1964-09-26,9.08,0,0.7,0.0,16.1,0.0,11.1,6.2
1964-09-27,6.25,0,0.0,0.0,16.7,0.0,9.4,6.7
1964-09-28,6.87,0,0.0,0.0,19.2,0.0,4.1,-0.9
1964-09-29,5.88,0,0.0,0.0,18.9,0.0,7.4,2.9
1964-09-30,3.67,0,0.0,0.0,15.7,0.0,6.7,1.1
1964-10-01,3.08,0,0.0,0.0,16.1,0.0,7.2,2.3
1964-10-02,6.96,0,0.0,0.0,14.4,0.0,6.0,1.3
1964-10-03,7.67,0,0.0,0.0,16.2,0.0,3.4,-0.9
1964-10-04,6.87,0,5.0,0.0,17.3,0.0,3.4,2.2
1964-10-05,10.41,0,3.6,0.0,16.0,0.0,13.4,11.6
1964-10-06,16.46,0,8.8,0.0,15.4,0.0,7.3,4.3
1964-10-07,18.71,0,0.5,0.0,13.6,0.0,11.0,8.2
1964-10-08,14.83,0,2.3,0.0,11.9,0.0,7.7,3.7
1964-10-09,7.12,0,24.5,0.0,10.6,0.0,4.9,-1.0
1964-10-10,15.37,0,1.6,0.0,10.4,0.0,0.6,0.0
1964-10-11,8.71,0,0.4,0.0,10.4,0.0,1.6,-1.4
1964-10-12,6.75,0,2.2,0.0,12.1,0.0,1.6,-1.6
1964-10-13,9.08,0,2.7,0.0,9.0,0.0,0.0,-1.1
1964-10-14,9.13,0,2.7,0.0,10.4,0.0,3.3,4.0
1964-10-15,12.04,0,0.5,0.0,10.7,0.0,5.1,2.9
1964-10-16,10.13,0,0.4,0.0,12.8,0.0,5.7,1.1
1964-10-17,5.58,0,0.0,0.0,12.4,0.0,1.8,-1.8
1964-10-18,4.17,0,0.2,0.0,17.2,2.0,4.0,-0.11465147401873832
1964-10-19,5.17,0,0.0,0.0,17.1,0.0,11.8,6.6
1964-10-20,5.75,0,1.2,0.0,16.0,0.0,6.2,1.7
1964-10-21,5.25,0,0.0,0.0,15.4,0.0,10.2,6.7
1964-10-22,12.0,0,1.6,0.0,10.4,0.0,6.2,3.9
1964-10-23,14.71,0,0.1,0.0,9.3,0.0,5.0,-0.7
1964-10-24,10.37,0,1.0,0.0,11.0,0.0,0.8,-2.6
1964-10-25,6.25,4,0.0,0.0,12.8,0.0,4.3,0.2613429926387605
1964-10-26,6.25,0,0.9,0.0,14.4,0.0,6.3,3.7
1964-10-27,2.54,0,0.0,0.0,15.3,0.0,7.8,3.3
1964-10-28,2.46,0,0.0,0.0,13.2,0.0,2.3,-1.2
1964-10-29,1.92,0,0.0,0.0,10.3,0.0,4.4,0.1
1964-10-30,1.75,0,0.0,0.0,11.7,0.0,4.9,2.1
1964-10-31,6.21,0,0.3,0.0,12.8,0.0,7.8,6.1
1964-11-01,2.46,0,0.0,0.0,12.1,0.0,5.4,2.2
1964-11-02,6.17,0,0.0,0.0,10.9,0.0,1.1,-1.9
1964-11-03,8.54,0,0.0,0.0,10.7,0.0,2.1,-2.2
1964-11-04,9.67,0,0.0,0.0,10.6,0.0,5.4,0.4
1964-11-05,8.0,0,0.0,0.0,10.2,0.0,8.2,7.2
1964-11-06,5.88,0,0.0,0.0,9.7,0.0,7.2,6.4
1964-11-07,9.21,0,0.0,0.0,10.1,0.0,1.8,-2.6
1964-11-08,7.71,0,0.0,0.0,9.4,0.0,0.6,-4.0
1964-11-09,3.46,0,0.0,0.0,10.1,1.0,-5.0,-7.8
1964-11-10,2.96,0,0.7,0.0,10.2,1.0,-5.0,-7.9
1964-11-11,8.96,0,0.3,0.0,14.1,3.0,-3.9,-6.9
1964-11-12,14.04,0,1.9,0.0,14.3,0.0,3.3,3.2
1964-11-13,16.13,0,0.6,0.0,14.3,0.0,7.9,5.7
1964-11-14,24.08,0,1.1,0.0,11.4,0.0,9.2,7.2
1964-11-15,17.88,0,2.2,0.0,12.8,0.0,5.4,2.8
1964-11-16,17.33,0,6.3,0.0,13.3,0.0,7.1,7.3
1964-11-17,9.62,0,5.2,0.0,15.6,0.0,5.8,2.8
1964-11-18,12.42,0,0.3,0.0,14.4,0.0,7.4,2.8
1964-11-19,11.29,0,0.0,0.0,12.6,0.0,10.9,8.3
1964-11-20,9.25,0,0.0,0.0,11.1,0.0,5.1,-0.2
1964-11-21,6.46,0,0.3,0.0,13.8,0.0,4.6,1.6
1964-11-22,11.63,0,0.1,0.0,12.9,2.0,6.3,6.8
1964-11-23,13.54,0,0.0,0.0,14.0,0.0,7.6,7.8
1964-11-24,18.16,4,0.0,0.0,14.4,0.0,8.2,4.9985520315814655
1964-11-25,8.5,0,0.1,0.0,13.4,0.0,9.8,8.2
1964-11-26,13.21,0,1.7,0.0,13.2,0.0,9.9,8.0
1964-11-27,16.08,0,0.0,0.0,7.0,0.0,2.1,-1.0
1964-11-28,15.41,0,1.6,0.0,6.8,0.0,0.4,-2.4
1964-11-29,14.71,0,0.7,0.0,7.2,0.0,0.8,-2.065459408892361
1964-11-30,11.12,0,0.0,0.0,6.8,1.0,-0.9,-6.0
1964-12-01,12.42,4,0.0,0.0,7.8,0.0,2.2,-1.1
1964-12-02,15.04,0,0.7,0.0,10.3,1.0,-1.4,-6.1
1964-12-03,15.79,0,0.1,0.0,7.2,0.0,3.3,1.4
1964-12-04,9.54,0,1.4,0.0,10.7,0.0,2.1,-1.0
1964-12-05,16.42,0,0.4,0.0,12.1,0.0,1.1,-0.4
1964-12-06,19.38,0,11.4,0.0,12.7,0.0,7.8,7.8
1964-12-07,16.75,0,7.0,0.0,13.7,0.0,6.3,1.7
1964-12-08,20.88,0,15.5,0.0,12.9,0.0,4.8,2.6
1964-12-09,13.54,4,0.0,0.0,11.0,0.0,6.8,7.2
1964-12-10,7.17,0,0.0,0.0,8.2,0.0,0.2,-4.0
1964-12-11,14.0,0,11.8,0.0,13.3,1.0,-3.2,-7.9
1964-12-12,12.75,0,18.5,0.0,13.2,1.0,-2.6,-4.418567110048242
1964-12-13,15.71,0,0.0,0.0,12.4,0.0,4.4,2.3
1964-12-14,8.87,0,0.0,0.0,5.1,0.0,0.1,-4.4
1964-12-15,7.83,0,6.7,0.0,9.0,1.0,-4.0,-8.3
1964-12-16,9.87,0,0.7,0.0,7.9,1.0,-3.9,-6.8147063103577015
1964-12-17,8.21,0,0.2,0.0,6.7,0.0,4.4,0.0
1964-12-18,3.21,0,0.0,0.0,4.4,0.0,1.9,-1.7
1964-12-19,6.29,0,0.5,0.0,7.1,0.0,0.8,-0.3
1964-12-20,10.21,4,0.0,0.0,7.4,0.0,1.8,-0.1
1964-12-21,14.37,0,0.3,0.0,7.1,0.0,3.2,-0.6
1964-12-22,15.04,4,0.0,2.0,7.0,0.0,5.3,3.0
1964-12-23,10.34,0,4.3,0.0,6.2,0.0,4.6,2.7
1964-12-24,10.17,0,0.0,0.0,5.6,0.0,1.1,-1.2
1964-12-25,10.79,4,0.0,0.0,5.0,1.0,-2.7,-5.7
1964-12-26,8.71,0,18.7,0.0,3.7,1.0,-2.6,-5.6
1964-12-27,10.37,0,2.8,0.0,4.2,1.0,-0.9,-2.2
1964-12-28,6.96,0,1.8,0.0,7.9,1.0,-3.6,-7.9
1964-12-29,17.88,0,1.3,0.0,9.4,1.0,-3.4,-5.315193499917772
1964-12-30,20.3,0,3.4,0.0,5.6,0.0,5.0,3.9
1964-12-31,19.83,0,0.3,0.0,6.2,0.0,1.6,-0.4
1965-01-01,10.25,0,0.0,4.0,14.825337384692915,4.0,3.672915991136498,-2.2
1965-01-02,7.79,0,0.6,4.0,14.355225938169681,4.0,2.9485322819423025,-5.5
1965-01-03,8.63,4,0.0,4.0,12.987253431320575,4.0,3.36387315775115,-4.6
1965-01-04,7.71,4,0.0,4.0,11.09831499997559,4.0,1.2877601513351906,-7.7
1965-01-05,7.62,4,0.0,4.0,8.27256340644038,4.0,0.04332804203548779,-10.4
1965-01-06,14.79,0,0.2,4.0,17.269055279903014,4.0,7.242006088534454,3.2
1965-01-07,13.17,0,2.9,4.0,10.149227102187554,4.0,11.426434669984445,8.4
1965-01-08,13.21,0,1.4,4.0,8.373452223318136,4.0,6.663982737383306,2.6
1965-01-09,21.84,0,5.6,4.0,12.237560003374584,4.0,8.27664735448411,0.5
1965-01-10,19.62,0,0.3,4.0,10.086127736445933,4.0,11.067542489543602,6.6
1965-01-11,18.12,0,0.3,4.0,15.39656530403057,4.0,6.144225862780178,5.2
1965-01-12,17.21,0,4.1,4.0,13.525487139636661,4.0,4.937838655634683,0.5
1965-01-13,23.45,0,3.9,4.0,14.638543382887143,4.0,2.9445034454162395,-0.7
1965-01-14,20.12,0,3.5,4.0,9.34285116484775,4.0,3.4560784824958497,-1.1
1965-01-15,17.08,0,5.5,4.0,8.706126482252076,4.0,4.69834042337939,-0.7
1965-01-16,18.84,0,4.7,4.0,12.38531198696615,4.0,3.6700338409407243,0.0
1965-01-17,28.5,0,13.7,4.0,9.531852737505055,4.0,4.043573679779227,1.1
1965-01-18,16.96,4,0.0,4.0,11.877794986735587,4.0,5.961431317237058,0.6
1965-01-19,10.63,0,32.4,4.0,9.173363594807931,4.0,3.107599243996523,-4.3
1965-01-20,20.12,0,2.1,4.0,12.037406868589427,4.0,6.7949641010417245,0.5
1965-01-21,10.63,0,3.5,4.0,11.761431910888597,4.0,3.325139184948912,-6.1
1965-01-22,11.34,0,0.0,4.0,14.86572670568766,4.0,1.9893928570863135,-3.4
1965-01-23,9.92,0,1.0,4.0,13.02627812780861,4.0,6.678960556990112,-1.1
1965-01-24,5.58,0,0.2,4.0,6.311200289222727,4.0,7.1034020896867895,-1.1
1965-01-25,5.5,0,0.0,4.0,15.398874697237268,4.0,4.649471569420667,-0.3
1965-01-26,8.87,0,4.2,4.0,8.990820160906944,4.0,8.354952633149479,0.4
1965-01-27,9.33,0,4.9,4.0,8.032620744312089,4.0,3.0896310345925397,-0.6
1965-01-28,10.29,0,3.3,4.0,16.013076565580942,4.0,6.77310542476485,-1.4
1965-01-29,13.29,0,0.0,4.0,5.267210306141765,4.0,4.825531403913638,-0.6
1965-01-30,15.09,0,0.0,4.0,9.748926110192157,4.0,4.309298698974016,-0.5
1965-01-31,13.88,0,0.0,4.0,6.833926132430282,4.0,8.42290691494021,0.0
1965-02-01,8.63,0,0.0,4.0,16.957750543760703,4.0,1.9529262456550576,-7.2
1965-02-02,8.83,0,0.0,4.0,15.42978639309075,4.0,5.8050124516244965,-2.6
1965-02-03,4.21,0,0.0,4.0,9.790566417910462,4.0,0.15471841490393157,-9.2
1965-02-04,3.63,0,0.0,4.0,16.586772797962826,4.0,7.920909656344985,-1.0
1965-02-05,5.66,0,0.0,4.0,13.045886245696455,4.0,3.4414632315108733,-6.2
1965-02-06,4.79,0,0.0,4.0,15.613266389202426,4.0,6.251905657481314,0.5
1965-02-07,9.38,0,0.0,4.0,16.78797903248899,4.0,7.529352777644175,2.6
1965-02-08,4.79,0,0.0,4.0,13.196401414152394,4.0,2.4130571304871573,-3.2
1965-02-09,6.0,0,0.3,4.0,11.694199593399862,4.0,6.1100344821422885,2.5
1965-02-10,7.29,0,0.0,4.0,11.733634948696032,4.0,5.101906010201948,0.0
1965-02-11,12.87,0,0.0,4.0,15.198388899793752,4.0,4.761958929382737,1.2
1965-02-12,21.04,0,0.9,4.0,9.512380396645778,4.0,7.3770132387239595,5.0
1965-02-13,18.63,4,0.0,4.0,13.694628766146856,4.0,5.434293536654007,0.2
1965-02-14,9.29,0,0.0,4.0,13.836311176638933,4.0,-0.4690653834719045,-4.5
1965-02-15,8.33,0,0.0,4.0,10.754241402747699,4.0,2.6775838361080373,1.3
1965-02-16,5.88,0,0.0,4.0,13.947552121353208,4.0,6.058076393463082,-0.2
1965-02-17,9.42,4,0.0,4.0,16.054678894746274,4.0,9.533469302528893,4.8
1965-02-18,4.25,4,0.0,4.0,15.28819047246,4.0,3.877673976188657,-4.5
1965-02-19,13.46,4,0.0,4.0,16.17461265038432,4.0,4.481863719393135,4.6
1965-02-20,15.92,0,1.1,4.0,13.088531469943648,4.0,7.89832921382372,3.2
1965-02-21,11.83,0,0.4,4.0,9.626814544835888,4.0,3.6573174315289254,0.8
1965-02-22,10.0,0,0.1,4.0,13.582739805052407,4.0,5.60362561204092,1.7
1965-02-23,7.41,0,1.5,4.0,16.375516580972835,4.0,7.055232956466595,2.6
1965-02-24,12.42,0,1.0,4.0,12.761740321145735,4.0,5.2489954743792815,-0.5
1965-02-25,4.79,0,0.0,4.0,12.2649492077616,4.0,-0.694913577520615,-7.7
1965-02-26,10.83,0,0.4,4.0,9.933799861902958,4.0,1.8056354936240915,-5.8
1965-02-27,8.46,0,0.1,4.0,9.134465508669118,4.0,3.7694666994799797,-1.2
1965-02-28,11.0,0,1.1,4.0,11.198389221238685,4.0,2.401488629620176,-5.5
1965-03-01,17.33,0,3.1,4.0,16.267437282224897,4.0,2.9719515172858704,-5.5
1965-03-02,8.79,0,0.4,4.0,12.506883053001093,4.0,-1.083362719393703,-8.8
1965-03-03,14.83,0,6.3,4.0,11.42206287359831,4.0,2.56122750853135,-5.5
1965-03-04,22.46,0,0.0,4.0,8.28712495138663,4.0,2.7490412461865104,-0.3
1965-03-05,11.54,0,0.0,4.0,13.613698332257155,4.0,2.301995377407927,-3.4
1965-03-06,8.46,0,0.0,4.0,16.739191205850794,4.0,-0.0608403973627456,-7.7
1965-03-07,10.63,0,0.0,4.0,9.891393468683006,4.0,4.149270986962662,-7.0
1965-03-08,8.46,0,0.0,4.0,12.989793413322253,4.0,5.390067895489158,-5.5
1965-03-09,9.33,0,0.0,4.0,12.828544197884403,4.0,0.7276424947828546,-8.1
1965-03-10,18.34,0,0.0,4.0,12.611384611790365,4.0,5.067658930092077,0.7
1965-03-11,12.42,0,0.4,4.0,7.775570455712236,4.0,5.716418020025881,-2.5
1965-03-12,13.17,0,0.6,4.0,14.736447766955177,4.0,4.088936710371597,4.4
1965-03-13,8.58,4,0.0,4.0,17.500456425235136,4.0,7.015801518167426,-0.3
1965-03-14,9.21,0,0.0,4.0,13.024483080351299,4.0,9.518003660862792,3.5
1965-03-15,15.92,0,2.4,4.0,14.09378856102845,4.0,6.626313667089463,4.8
1965-03-16,20.3,0,1.3,4.0,3.9895578905708415,4.0,4.665536401503679,4.4
1965-03-17,6.63,0,0.6,4.0,13.178354816248556,4.0,7.960786689839381,2.1
1965-03-18,12.96,0,0.7,4.0,10.282581593825421,4.0,4.442899449088724,-0.7
1965-03-19,7.12,0,3.2,4.0,13.20627779194133,4.0,3.8243416098044527,-1.6
1965-03-20,12.58,0,6.6,4.0,15.801442337257532,4.0,4.488138099412595,2.3
1965-03-21,12.08,0,5.0,4.0,14.875546954829094,4.0,8.617289876133487,4.0
1965-03-22,8.38,0,4.5,4.0,15.706924222216454,4.0,4.971158199683422,3.8
1965-03-23,10.5,0,1.0,4.0,17.68086257346328,4.0,7.6476514598871415,6.1
1965-03-24,14.04,0,2.7,4.0,18.082938514403338,4.0,7.1156906146072165,2.2
1965-03-25,17.12,0,6.8,4.0,12.580762514393088,4.0,4.076449293054745,0.0
1965-03-26,14.04,0,0.6,4.0,17.298626722607395,4.0,5.796156946994675,2.6
1965-03-27,16.66,4,0.0,4.0,8.501647899519284,4.0,6.643642389849955,8.3
1965-03-28,7.41,0,0.0,4.0,10.539204419300933,4.0,2.672981805249059,-1.1
1965-03-29,5.71,0,0.0,4.0,17.31136999069669,4.0,3.010254309381221,-5.2
1965-03-30,10.83,0,0.0,4.0,14.179678415979547,4.0,4.830462221566752,-3.2
1965-03-31,10.67,0,0.0,4.0,17.777495444176207,4.0,4.11112917714696,-0.5
1965-04-01,8.67,0,0.0,0.0,11.1,0.0,6.1,-2.2
1965-04-02,8.12,0,0.0,0.0,16.7,0.0,1.8,-3.2
1965-04-03,8.71,0,0.0,0.0,15.0,0.0,0.0,-4.3
1965-04-04,11.34,0,1.0,0.0,13.8,0.0,7.2,4.4
1965-04-05,4.88,0,1.4,0.0,10.7,0.0,6.4,2.7
1965-04-06,9.17,0,1.0,0.0,11.7,0.0,0.6,-3.3
1965-04-07,8.08,0,0.2,0.0,11.8,0.0,1.9,-2.2
1965-04-08,9.92,0,0.6,0.0,13.9,2.0,7.0,4.6
1965-04-09,12.17,0,10.2,0.0,13.9,0.0,2.9,-1.7
1965-04-10,18.0,0,0.9,0.0,12.2,0.0,6.6,6.8
1965-04-11,19.55,0,3.9,0.0,9.4,0.0,3.7,1.7
1965-04-12,18.66,0,0.6,0.0,12.1,0.0,4.4,1.9
1965-04-13,10.37,0,4.3,0.0,12.9,0.0,3.4,-0.1
1965-04-14,12.46,0,1.3,0.0,14.6,0.0,7.4,6.7
1965-04-15,15.34,0,0.1,0.0,14.4,0.0,10.6,9.7
1965-04-16,16.21,0,0.8,0.0,14.4,0.0,7.7,5.3
1965-04-17,27.08,0,1.0,0.0,13.9,0.0,10.1,9.8
1965-04-18,21.87,0,0.8,0.0,12.3,0.0,3.9,0.6
1965-04-19,20.38,0,0.1,0.0,11.7,0.0,0.7,-0.8
1965-04-20,8.04,0,0.0,0.0,8.9,0.0,1.7,-1.9
1965-04-21,7.5,4,0.0,0.0,10.1,1.0,-1.7,-6.1
1965-04-22,4.79,0,2.0,0.0,12.1,0.0,3.4,-2.9
1965-04-23,8.67,0,0.2,0.0,12.8,0.0,4.0,1.8
1965-04-24,8.08,0,5.2,4.0,11.251175275613923,0.0,3.2,-2.0
1965-04-25,10.88,0,0.3,4.0,14.48322549410705,4.0,1.332230270142959,3.5261410245528273
1965-04-26,21.5,0,2.8,0.0,12.3,0.0,5.4,2.2
1965-04-27,12.21,0,2.7,0.0,11.8,0.0,5.4,2.8
1965-04-28,8.33,0,0.3,0.0,10.3,0.0,5.4,4.6
1965-04-29,6.92,0,0.0,0.0,10.7,0.0,6.2,3.4
1965-04-30,10.25,0,0.0,0.0,12.2,0.0,7.2,3.3
1965-05-01,12.12,0,1.2,4.0,11.842976660216348,4.0,9.010903664884552,7.4
1965-05-02,14.0,0,1.4,4.0,13.962994123823464,4.0,8.243209715742022,7.8
1965-05-03,7.46,0,3.0,4.0,11.97740835145575,4.0,6.4243623077192735,2.1
1965-05-04,11.0,0,3.6,4.0,16.044271567169396,4.0,8.620115441735056,4.7
1965-05-05,15.25,0,1.2,4.0,16.66927862158296,4.0,8.628444429322258,6.6
1965-05-06,7.08,0,4.5,4.0,18.349563381682692,4.0,3.2197051539454664,-1.1
1965-05-07,11.58,0,1.4,4.0,11.579235351900731,4.0,7.728661279018105,7.1
1965-05-08,17.46,0,6.4,4.0,17.427373742452136,4.0,9.299873444122369,8.3
1965-05-09,15.25,4,0.0,4.0,15.464225940099785,4.0,9.536688783527115,5.6
1965-05-10,4.79,0,0.0,4.0,13.205817881811345,4.0,8.187703328394718,2.7
1965-05-11,3.79,0,0.0,4.0,9.965231426004703,4.0,11.806659239198634,10.1
1965-05-12,8.46,0,0.0,4.0,13.118055826248844,4.0,5.716457704313035,6.2
1965-05-13,7.41,0,0.0,4.0,15.344138815567765,4.0,9.636713617418625,5.1
1965-05-14,3.37,0,0.0,4.0,14.158448694853906,4.0,6.135657271812781,4.1
1965-05-15,3.25,0,1.8,4.0,18.74461248583096,4.0,8.899061255435647,4.1
1965-05-16,5.88,0,1.0,4.0,10.158555805648552,4.0,9.283583725968189,8.3
1965-05-17,6.83,0,10.8,4.0,14.939680096833637,4.0,7.908158922980434,8.8
1965-05-18,9.87,0,0.2,4.0,18.343182537113705,4.0,6.041060949637569,1.1
1965-05-19,4.08,0,0.0,4.0,18.268883451649565,4.0,1.583930354752661,-5.0
1965-05-20,7.17,0,6.2,4.0,15.065712849824726,4.0,3.9016859989463866,-3.3
1965-05-21,12.62,0,4.1,4.0,13.7023973919687,4.0,8.921201086366885,7.7
1965-05-22,10.21,0,1.7,4.0,17.84429453199399,4.0,9.283715310101613,8.7
1965-05-23,12.83,0,0.6,4.0,11.678517223428965,4.0,9.719583883543539,7.3
1965-05-24,8.96,0,4.8,4.0,9.059698112880476,4.0,4.79991984323441,6.1
1965-05-25,7.87,4,0.0,4.0,12.465896921918091,4.0,5.138441165429949,6.3
1965-05-26,9.54,0,0.1,4.0,11.957992117957335,4.0,7.414838909159537,7.6
1965-05-27,12.38,4,0.0,4.0,11.234742516327673,4.0,4.639110590985726,4.2
1965-05-28,9.13,0,0.0,4.0,14.98059406522654,4.0,8.846909571642644,7.8
1965-05-29,8.5,4,0.0,4.0,12.980077716557071,4.0,7.367737215119792,4.4
1965-05-30,9.17,0,0.0,4.0,13.426997277751546,4.0,4.80593754828805,-1.6
1965-05-31,7.33,0,0.0,4.0,14.634155594197214,4.0,4.397136596641548,7.6
1965-06-01,4.17,4,0.0,0.0,14.3,0.0,7.8,5.0
1965-06-02,1.83,0,0.0,0.0,16.0,0.0,2.2,-1.1
1965-06-03,3.79,4,0.0,0.0,18.8,0.0,4.8,3.7
1965-06-04,6.5,0,17.6,0.0,17.1,0.0,6.8,3.4
1965-06-05,3.46,0,1.5,0.0,15.4,0.0,10.6,10.0
1965-06-06,4.58,0,1.3,0.0,15.1,0.0,8.4,5.7
1965-06-07,2.5,0,0.0,0.0,16.9,0.0,7.6,4.4
1965-06-08,4.42,0,0.3,0.0,18.6,0.0,6.3,2.863751451990539
1965-06-09,3.54,0,0.0,0.0,19.0,0.0,10.8,9.9
1965-06-10,4.42,0,1.3,0.0,19.6,0.0,6.8,3.9
1965-06-11,6.29,0,5.0,0.0,18.2,0.0,12.1,11.7
1965-06-12,5.46,0,0.2,0.0,20.6,0.0,11.6,9.4
1965-06-13,8.5,4,0.0,0.0,18.3,0.0,10.1,6.8
1965-06-14,7.17,0,8.6,0.0,21.2,0.0,9.0,6.2
1965-06-15,15.67,0,0.2,0.0,20.6,0.0,12.9,12.2
1965-06-16,11.17,0,3.3,0.0,18.8,0.0,11.2,9.4
1965-06-17,13.42,0,5.5,0.0,19.0,0.0,9.4,6.7
1965-06-18,24.21,0,0.4,0.0,18.4,0.0,11.2,11.6
1965-06-19,13.83,0,0.3,0.0,19.2,0.0,10.7,8.3
1965-06-20,13.46,0,10.0,0.0,20.9,0.0,12.1,11.7
1965-06-21,5.17,0,16.4,0.0,20.1,2.0,10.6,6.105537855076775
1965-06-22,10.92,0,2.2,0.0,19.0,0.0,10.2,10.1
1965-06-23,21.04,0,1.4,0.0,19.0,0.0,12.4,10.7
1965-06-24,16.92,0,1.2,0.0,17.9,0.0,11.1,9.4
1965-06-25,15.12,0,1.0,0.0,18.3,0.0,14.1,13.4
1965-06-26,17.0,0,1.1,0.0,17.8,0.0,9.9,7.2
1965-06-27,8.83,4,0.0,0.0,17.1,0.0,9.0,4.4
1965-06-28,11.63,0,0.1,0.0,19.7,0.0,9.4,6.7
1965-06-29,4.12,0,0.2,0.0,19.8,0.0,13.8,13.7
1965-06-30,8.5,4,0.0,0.0,19.1,0.0,13.8,12.1
1965-07-01,8.54,4,0.0,4.0,18.185430566065666,4.0,5.7476305505107765,5.1
1965-07-02,10.17,0,0.0,4.0,15.836626957549527,4.0,10.786215688986434,10.6
1965-07-03,9.38,0,0.0,4.0,6.35030290823698,4.0,5.802139990120842,4.0
1965-07-04,7.79,0,0.0,4.0,11.501083088532203,4.0,3.851363123420791,1.7
1965-07-05,9.92,0,0.3,4.0,16.905603170062417,4.0,7.011085089402729,8.2
1965-07-06,4.88,0,1.9,4.0,16.569326915459705,4.0,8.213994478867749,12.2
1965-07-07,7.75,0,0.0,4.0,16.07001632339849,4.0,4.629169190648676,5.0
1965-07-08,9.42,0,0.7,4.0,15.05599134724703,4.0,6.970148570422139,5.1
1965-07-09,7.04,0,0.3,4.0,14.071511125262528,4.0,6.2650904708812645,4.3
1965-07-10,8.04,0,0.4,4.0,16.24537355786417,4.0,11.034146545966944,9.8
1965-07-11,10.08,0,0.2,4.0,18.06445311975349,4.0,10.844608518055484,10.8
1965-07-12,5.71,0,8.2,4.0,13.00459196510078,4.0,7.767757354175393,3.8
1965-07-13,4.5,0,6.1,4.0,13.188178853077947,4.0,11.615369287068468,12.3
1965-07-14,5.96,0,0.2,4.0,15.011655441835899,4.0,12.803258851183383,12.8
1965-07-15,8.04,4,0.0,4.0,15.485368910403206,4.0,9.705056228566065,12.1
1965-07-16,5.41,4,0.0,4.0,12.23054267987691,4.0,6.562763640676246,4.2
1965-07-17,4.88,0,0.0,4.0,12.970950689415869,4.0,6.096428052663197,5.8
1965-07-18,10.46,0,18.1,4.0,9.97500224163473,4.0,9.885708683615125,7.7
1965-07-19,8.83,0,0.0,4.0,16.0174919532381,4.0,13.058657014514448,11.3
1965-07-20,4.79,0,1.6,4.0,13.894859358667519,4.0,6.756589403028335,7.7
1965-07-21,7.21,0,9.5,4.0,17.033052857211594,4.0,9.668881072316509,10.5
1965-07-22,4.79,0,12.5,4.0,12.607399701878524,4.0,8.911365307439308,6.6
1965-07-23,6.96,0,4.1,4.0,13.743571476296948,4.0,9.017836812335158,7.6
1965-07-24,10.96,0,8.5,4.0,14.422979407739302,4.0,12.25675158115699,11.2
1965-07-25,7.79,0,0.1,4.0,15.453974401232312,4.0,11.186002799691956,12.8
1965-07-26,10.67,4,0.0,4.0,10.450807539569468,4.0,7.2579927777316895,8.4
1965-07-27,12.96,0,2.3,4.0,13.29004975792705,4.0,10.80703989076298,11.1
1965-07-28,14.09,0,5.1,4.0,9.799391910794984,4.0,13.230496719565572,12.8
1965-07-29,18.71,0,0.2,4.0,14.673011067678907,4.0,10.511610758771969,12.3
1965-07-30,5.33,0,0.1,4.0,17.678164179346624,4.0,8.020038645979723,9.4
1965-07-31,13.29,0,0.9,4.0,12.918724141647026,4.0,7.098313766792118,2.8
1965-08-01,9.92,0,6.2,4.0,15.852484420466844,4.0,8.07810132043479,5.5
1965-08-02,7.71,0,6.7,4.0,17.804591554669905,4.0,10.834204206576707,10.6
1965-08-03,5.63,0,15.7,4.0,12.529517228976477,4.0,4.228215665539781,5.6
1965-08-04,11.92,0,0.2,4.0,12.127209727880203,4.0,12.38097930995102,12.5
1965-08-05,17.54,0,0.0,4.0,10.885391284393135,4.0,6.8259833102733145,10.7
1965-08-06,12.33,0,2.8,4.0,10.50479509379707,4.0,9.123571445238241,7.7
1965-08-07,8.63,0,0.2,4.0,11.411066748374,4.0,10.72262413815631,6.0
